code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600029,2025-11-10,2025-11-11,6.977,7.283,300,4.38,take_partial
002928,2025-11-10,2025-11-11,11.031,11.778,300,6.77,take_partial
600737,2025-11-10,2025-11-11,15.455,17.123,200,10.79,take_partial
601021,2025-11-10,2025-11-11,55.105,58.182,100,5.58,take_partial_final
600029,2025-11-10,2025-11-11,6.977,7.283,700,4.38,take_band
002928,2025-11-10,2025-11-11,11.031,11.778,700,6.77,take_band
300189,2025-11-10,2025-11-11,5.135,5.265,2100,2.52,take_band
600737,2025-11-10,2025-11-11,15.455,17.123,500,10.79,take_pct
601288,2025-11-10,2025-11-12,7.788,8.282,200,6.34,take_partial
601288,2025-11-10,2025-11-13,7.788,8.262,700,6.09,take_partial_final
603619,2025-11-10,2025-11-14,21.902,23.626,100,7.87,take_partial
603619,2025-11-10,2025-11-14,21.902,23.626,400,7.87,take_pct
600039,2025-11-10,2025-11-24,9.449,8.751,700,-7.39,max_hold
600801,2025-11-10,2025-11-24,23.433,21.678,200,-7.49,max_hold
600690,2025-11-10,2025-11-24,25.556,25.814,200,1.01,max_hold
601700,2025-11-10,2025-11-24,5.315,4.905,1600,-7.72,max_hold
