股票代码,股票名称,综合分
600737,中粮糖业,100.0
603180,金牌家居,100.0
603389,亚振家居,100.0
600156,华升股份,90.31
000719,中原传媒,88.8
001260,坤泰股份,88.8
002088,鲁阳节能,88.8
002252,上海莱士,88.8
600057,厦门象屿,88.8
600749,西藏旅游,88.8
605365,立达信,88.8
000895,双汇发展,72.17
000978,桂林旅游,72.17
001286,陕西能源,72.17
002412,汉森制药,72.17
002524,光正眼科,72.17
002880,卫光生物,72.17
003023,彩虹集团,72.17
300981,中红医疗,72.17
600028,中国石化,72.17
600113,浙江东日,72.17
600138,中青旅,72.17
600189,泉阳泉,72.17
600455,博通股份,72.17
600681,百川能源,72.17
600905,三峡能源,72.17
600987,航民股份,72.17
601598,中国外运,72.17
603071,物产环能,72.17
603230,内蒙新华,72.17
603299,苏盐井神,72.17
603373,安邦护卫,72.17
605287,德才股份,72.17
002480,新筑股份,69.9
000609,*ST中迪,68.33
000908,石药景峰,68.33
000663,永安林业,55.54
000668,荣丰控股,55.54
000705,浙江震元,55.54
000729,燕京啤酒,55.54
