日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260508,汽车,-4.9,观察,000980,众泰汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,301560,众捷汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,600166,福田汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,600335,国机汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,600418,江淮汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,600609,金杯汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,600686,金龙汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,600741,华域汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,600960,渤海汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,601279,英利汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,601633,长城汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,603982,泉峰汽车,汽车|整车|汽车零部件|乘用车
20260508,汽车,-4.9,观察,920030,德众汽车,汽车|整车|汽车零部件|乘用车
