股票代码,股票名称,建议买入价
601918,新集能源,6.17
603619,中曼石油,18.42
601857,中国石油,8.03
600060,海信视像,20.28
605183,确成股份,19.34
002746,仙坛股份,5.94
600508,上海能源,8.33
000935,四川双马,18.65
601898,中煤能源,10.94
000933,神火股份,18.15
600219,南山铝业,3.56
000915,华特达因,30.01
002301,齐心集团,6.77
603238,诺邦股份,18.7
002327,富安娜,6.86
601156,东航物流,13.61
001205,盛航股份,15.75
600031,三一重工,19.91
000534,万泽股份,16.14
600223,福瑞达,7.79
000983,山西焦煤,6.7
000729,燕京啤酒,11.85
600007,中国国贸,19.21
605377,华旺科技,8.74
601600,中国铝业,7.36
