板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
教育,2,2,0,7,6,2.0,6.0,NEW
电力,1,1,0,0,5,1.0,3.0,-3.0
消费,1,1,0,0,5,1.0,3.0,NEW
物流,1,1,0,0,5,1.0,3.0,NEW
传媒,1,0,0,0,1,0.0,2.0,NEW
军工,1,0,0,5,11,0.0,2.0,+0.0
人工智能,1,0,0,5,11,0.0,2.0,-2.0
