num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end
15,100000.0,102292.54,2.29,-0.11,80.0,3.72,5.58,-3.7,6.03,3.52,"boll,cctv",forward,20251226,20260905,2025-12-26,2025-12-26,10,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.99,1.67,0,0.99,1,1,13,2025-12-26,2026-01-05
