股票代码,股票名称,综合分
600029,南方航空,73.41
002455,百川股份,72.92
300080,易成新能,72.88
300032,金龙机电,72.81
688361,中科飞测,72.66
600662,外服控股,72.37
002239,奥特佳,72.29
600320,振华重工,71.69
301288,清研环境,71.44
603381,永臻股份,71.38
002145,钛能化学,71.33
003042,中农联合,71.32
002551,尚荣医疗,71.29
002184,海得控制,71.17
002097,山河智能,71.06
688638,誉辰智能,71.01
002863,今飞凯达,70.94
002952,亚世光电,70.93
002263,大东南,70.74
002094,青岛金王,70.73
002398,垒知集团,70.58
002081,金 螳 螂,70.47
002526,山东矿机,70.47
000338,潍柴动力,70.45
600251,冠农股份,70.43
000936,华西股份,70.41
600560,金自天正,70.23
603030,全筑股份,70.2
600926,杭州银行,70.2
002307,北新路桥,70.16
002721,金一文化,70.13
002210,飞马国际,70.12
603210,泰鸿万立,70.07
603248,锡华科技,70.02
000723,美锦能源,69.91
301129,瑞纳智能,69.9
600590,泰豪科技,69.84
002441,众业达,69.82
300491,通合科技,69.77
600115,中国东航,69.75
