股票代码,股票名称,综合分
603987,康德莱,76.38
000788,北大医药,76.38
688443,智翔金泰,76.32
688819,天能股份,76.26
603199,九华旅游,76.04
002398,垒知集团,76.03
600109,国金证券,75.92
002688,金河生物,75.84
002291,遥望科技,75.83
605009,豪悦护理,75.81
000419,通程控股,75.79
300856,科思股份,75.63
002372,伟星新材,75.56
600177,雅戈尔,75.52
600980,北矿科技,75.48
002206,海 利 得,75.37
600893,航发动力,75.29
003010,若羽臣,75.23
603680,今创集团,75.14
300008,天海防务,74.77
600706,曲江文旅,74.63
600581,*ST八钢,74.59
002908,德生科技,74.51
000637,茂化实华,74.51
301207,华兰疫苗,74.41
600593,大连圣亚,74.35
002416,爱施德,74.31
603187,海容冷链,74.26
605377,华旺科技,74.22
603301,振德医疗,74.14
002646,天佑德酒,74.03
601996,丰林集团,73.92
603309,维力医疗,73.9
002627,三峡旅游,73.84
301262,海看股份,73.74
002441,众业达,73.73
301584,建发致新,73.53
600250,南京商旅,73.49
600779,水井坊,73.43
600479,千金药业,73.34
