股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600481,双良节能,6.57,6.19,4.86,6.71,606779775.0,1.07,7.53,5.97,0.943,1,环保,45.13
sh.603238,诺邦股份,19.4,19.12,3.35,3.51,307279578.0,1.02,-0.71,0.56,0.976,0,,22.65
sh.601600,中国铝业,8.47,8.01,2.13,3.0,2408065628.0,0.7,-0.37,9.68,0.968,0,,21.38
sh.600060,XD海信视,23.32,22.71,1.04,1.69,330350596.0,0.56,-1.67,10.92,0.96,0,,18.0
