股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
002958,青农商行,1,Vol20,65.0,13.8,2.99,5.0,5083.0,2.99,2.636951444441499,3.070048555558501,2.8535,0.04,7.8
600025,华能水电,1,Vol20,64.5,13.8,9.89,5.0,5934.0,9.89,8.963214444140792,10.336785555859208,9.65,0.04,7.9
600018,上港集团,1,Vol20,63.1,13.8,5.14,5.0,5140.0,5.14,4.658947342113478,5.2385526578865225,4.94875,0.04,6.6
000001,平安银行,1,Vol20,61.0,13.8,11.11,5.0,5555.0,11.11,10.12658461247806,11.17341538752194,10.65,0.04,5.7
600000,XD浦发银,1,Vol20,60.5,13.8,9.05,5.0,5430.0,9.05,8.200602272865485,9.207397727134513,8.703999999999999,0.04,4.8
600050,中国联通,1,Vol20,60.1,13.8,4.38,5.0,5256.0,4.38,3.9819262798762844,4.457073720123716,4.2195,0.04,4.3
600598,北大荒,3,PVCorr60/CVAmt20/Skew60,60.0,8.7,12.03,5.0,6015.0,12.03,11.023197356131245,12.146802643868757,11.585,0.0477,0.2
603766,隆鑫通用,1,PVCorr60,45.8,8.7,13.95,5.0,5580.0,13.95,11.88256893523003,13.949431064769971,12.916,0.083,5.2
603580,艾艾精工,1,PVCorr60,41.1,8.7,47.827999999999996,4.6,4783.0,47.827999999999996,19.346595743633237,47.38440425636677,33.365500000000004,0.12,15.0
600901,江苏金租,1,PVCorr60,29.7,8.7,6.55,3.2,3275.0,6.55,5.839736004160119,6.652263995839882,6.246,0.04,3.6
000779,甘咨询,1,Skew20,26.9,0.0,10.61,2.9,3183.0,10.61,7.686307870806232,11.812692129193767,9.7495,0.12,15.0
600562,国睿科技,1,Skew20,20.9,0.0,24.93,2.2,2493.0,24.93,19.97883942620924,24.940760573790755,22.459799999999998,0.1059,9.2
600208,衢州发展,2,PVCorr60/VRatio10_60,18.6,8.7,2.82,2.0,2256.0,2.82,2.729099772912933,3.012900227087067,2.871,0.085,-12.8
601009,南京银行,2,CVAmt60/Skew20,18.2,0.0,11.26,2.0,2252.0,11.26,10.152325560671441,11.531674439328556,10.841999999999999,0.04,4.9
300663,科蓝软件,1,Skew60,18.2,4.2,7.47,2.0,2241.0,7.47,5.850398450550434,8.026601549449564,6.9384999999999994,0.12,-7.1
688361,中科飞测,1,CVAmt20,17.1,0.0,389.43,1.9,38943.0,389.43,308.7298478156845,437.43215218431556,373.081,0.12,13.1
000708,中信特钢,1,CVAmt20,15.7,0.0,14.21,1.7,2842.0,14.21,12.438571552172206,14.297428447827794,13.368,0.0511,5.5
603137,恒尚节能,2,Skew20/Illiq20,15.0,0.0,28.32,1.7,2832.0,28.32,14.172504989074442,34.59249501092556,24.3825,0.12,15.0
003816,中国广核,1,Skew60,14.6,4.2,4.03,1.6,2015.0,4.03,3.70141171996522,4.12078828003478,3.9111000000000002,0.04,-2.8
