股票代码,股票名称,建议买入价
600196,复星医药,24.2
601857,中国石油,11.21
601965,中国汽研,16.5
002262,恩华药业,21.09
600409,三友化工,6.75
600031,三一重工,18.56
601225,陕西煤业,23.54
002746,仙坛股份,5.63
600754,锦江酒店,25.64
002327,富安娜,6.35
600315,上海家化,19.9
605183,确成股份,17.9
000915,华特达因,28.57
603619,中曼石油,33.09
000975,山金国际,26.33
600256,广汇能源,6.08
601156,东航物流,16.14
603298,杭叉集团,23.73
603238,诺邦股份,14.78
601898,中煤能源,16.38
