板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
消费,2,3,0,0,4,3.0,7.0,NEW
物流,2,1,0,0,0,1.0,5.0,NEW
计算机,2,0,0,0,1,0.0,4.0,-3.0
金融,2,0,0,1,1,0.0,4.0,NEW
食品,1,2,0,0,1,2.0,4.0,NEW
传媒,1,0,0,0,2,0.0,2.0,NEW
光伏,1,0,0,0,1,0.0,2.0,NEW
锂电,1,0,0,0,1,0.0,2.0,NEW
电力,1,0,0,0,0,0.0,2.0,-4.0
