股票代码,股票名称,综合分
300223,北京君正,100.0
600183,生益科技,100.0
603083,剑桥科技,100.0
688256,寒武纪,100.0
688608,恒玄科技,100.0
688260,昀冢科技,99.08
000021,深科技,93.55
301308,江波龙,93.55
301536,星宸科技,93.55
600667,太极实业,93.55
603678,火炬电子,93.55
688008,澜起科技,93.55
688469,芯联集成,93.55
000636,风华高科,86.11
000725,京东方Ａ,86.11
000737,北方铜业,86.11
001309,德明利,86.11
001359,平安电工,86.11
002106,莱宝高科,86.11
002137,实益达,86.11
002156,通富微电,86.11
002185,华天科技,86.11
002241,歌尔股份,86.11
002436,兴森科技,86.11
002552,宝鼎科技,86.11
002579,中京电子,86.11
002636,金安国纪,86.11
002851,麦格米特,86.11
002938,鹏鼎控股,86.11
300037,新宙邦,86.11
300308,中际旭创,86.11
300373,扬杰科技,86.11
300604,长川科技,86.11
300820,英杰电气,86.11
300975,商络电子,86.11
300976,达瑞电子,86.11
301086,鸿富瀚,86.11
301526,国际复材,86.11
301566,达利凯普,86.11
600176,中国巨石,86.11
