code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
603580,2026-08-10,2026-08-11,52.971,56.741,100,7.12,take_partial_final
600930,2026-08-10,2026-08-11,4.204,4.206,700,0.04,trend_break
688765,2026-08-10,2026-08-11,38.629,39.351,100,1.87,trend_break
002342,2026-08-10,2026-08-11,8.408,8.152,500,-3.05,trend_break
603766,2026-08-10,2026-08-14,13.714,13.077,100,-4.64,trend_break
600598,2026-08-10,2026-08-18,12.022,13.447,100,11.85,take_partial
600598,2026-08-10,2026-08-18,12.022,13.447,100,11.85,take_band
300290,2026-08-10,2026-08-19,6.416,5.641,300,-12.09,stop_hard
000895,2026-08-10,2026-08-24,24.194,25.355,100,4.8,take_partial_final
300648,2026-08-10,2026-08-24,40.941,40.26,100,-1.66,max_hold
