股票代码,股票名称,综合分
002831,裕同科技,75.79
002993,奥海科技,75.79
603518,锦泓集团,75.74
603344,星德胜,75.68
002986,宇新股份,75.64
300797,钢研纳克,75.64
603903,中持股份,75.63
300120,经纬辉开,75.6
002237,恒邦股份,75.58
003043,华亚智能,75.53
600487,亨通光电,75.48
002601,龙佰集团,75.45
002001,新 和 成,75.45
688131,皓元医药,75.41
000852,石化机械,75.34
603661,恒林股份,75.33
603078,江化微,75.29
300310,宜通世纪,75.25
688515,裕太微,75.2
301584,建发致新,75.18
600280,中央商场,75.16
603182,嘉华股份,75.12
300933,中辰股份,75.11
601298,青岛港,75.09
600651,飞乐音响,75.07
601038,一拖股份,75.06
601636,旗滨集团,75.03
603063,禾望电气,75.02
603103,横店影视,75.01
603014,威高血净,75.01
001378,德冠新材,75.01
002275,桂林三金,75.0
603002,宏昌电子,74.96
603596,伯特利,74.9
605388,均瑶健康,74.86
603797,联泰环保,74.8
002236,大华股份,74.76
002331,皖通科技,74.75
300170,汉得信息,74.7
605099,共创草坪,74.66
