股票代码,股票名称,综合分
000333,美的集团,99.03
600900,长江电力,99.03
600600,XD青岛啤,88.46
601088,中国神华,88.46
601328,交通银行,88.46
601818,光大银行,88.46
000429,粤高速Ａ,77.88
002003,伟星股份,77.88
002807,江阴银行,77.88
600020,中原高速,77.88
600039,四川路桥,77.88
600887,伊利股份,77.88
601009,南京银行,77.88
601166,兴业银行,77.88
601398,工商银行,77.88
601658,邮储银行,77.88
601816,京沪高铁,77.88
601838,成都银行,77.88
601916,浙商银行,77.88
001227,兰州银行,67.31
002032,苏 泊 尔,67.31
002293,罗莱生活,67.31
002352,顺丰控股,67.31
600000,XD浦发银,67.31
600008,首创环保,67.31
600012,皖通高速,67.31
600025,华能水电,67.31
600036,招商银行,67.31
600153,建发股份,67.31
600350,山东高速,67.31
600377,宁沪高速,67.31
600566,济川药业,67.31
600886,国投电力,67.31
600919,江苏银行,67.31
600941,中国移动,67.31
601098,中南传媒,67.31
601158,重庆水务,67.31
601169,北京银行,67.31
601668,XD中国建,67.31
603167,渤海轮渡,67.31
