板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
物流,4,1,0,2,5,1.8,9.8,NEW
军工,3,0,0,9,12,0.0,6.0,+4.0
人工智能,2,0,0,0,2,0.0,4.0,+0.0
一带一路,1,2,0,0,0,2.0,4.0,NEW
机器人,1,1,0,0,0,1.8,3.8,NEW
农业,1,1,0,11,18,1.0,3.0,NEW
消费,1,1,0,0,1,1.0,3.0,NEW
医药,1,0,0,0,1,0.0,2.0,NEW
石油石化,1,0,0,0,0,0.0,2.0,NEW
