板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
教育,2,2,1,25,19,2.6,6.6,NEW
消费,2,1,0,0,6,1.0,5.0,NEW
工程机械,1,3,0,0,8,3.0,5.0,NEW
农业,2,0,0,0,3,0.0,4.0,NEW
人工智能,2,0,0,2,0,0.0,4.0,+0.0
传媒,1,1,0,3,11,1.0,3.0,NEW
电商,1,0,0,4,11,0.0,2.0,NEW
机器人,1,0,0,1,1,0.0,2.0,NEW
