股票代码,股票名称,综合分
603639,海利尔,71.15
601518,吉林高速,70.96
000685,中山公用,70.95
600308,华泰股份,70.67
600512,腾达建设,70.59
600739,辽宁成大,70.15
300741,华宝股份,70.13
000088,盐 田 港,69.98
002116,中国海诚,69.85
600975,新五丰,69.82
600834,申通地铁,69.77
601568,北元化工,69.68
301175,中科环保,69.63
600814,XD杭州解,69.62
600679,上海凤凰,69.61
601298,青岛港,69.54
000888,峨眉山Ａ,69.53
002059,云南旅游,69.49
002996,顺博合金,69.49
600794,保税科技,69.43
600218,全柴动力,69.42
001279,强邦新材,69.33
002893,京能热力,69.25
603967,中创物流,69.24
000965,天保基建,69.23
002228,合兴包装,69.23
600795,国电电力,69.16
300664,鹏鹞环保,69.05
600279,重庆港,69.0
600117,西宁特钢,68.98
000570,苏常柴Ａ,68.94
300388,节能国祯,68.9
600079,ST人福,68.83
002100,天康生物,68.82
601113,华鼎股份,68.68
001322,箭牌家居,68.67
600388,龙净环保,68.67
603136,天目湖,68.55
002561,徐家汇,68.52
600790,轻纺城,68.46
