股票代码,股票名称,建议买入价
002301,齐心集团,7.14
603298,杭叉集团,25.07
603619,中曼石油,21.35
600521,华海药业,16.83
603967,中创物流,11.7
600223,福瑞达,7.18
603848,好太太,18.0
600315,上海家化,22.25
600060,海信视像,22.93
000915,华特达因,30.51
600508,上海能源,8.33
603579,荣泰健康,22.02
601225,陕西煤业,20.38
002327,富安娜,6.14
002128,电投能源,25.13
600409,三友化工,5.77
002322,理工能科,11.43
001286,陕西能源,9.46
600900,长江电力,26.59
601898,中煤能源,12.55
000935,四川双马,22.71
601598,中国外运,5.95
