股票代码,股票名称,综合分
002981,朝阳科技,86.81
002191,劲嘉股份,86.73
603898,好莱客,84.97
300555,ST路通,84.78
001390,古麒绒材,84.38
001313,粤海饲料,83.78
002600,领益智造,83.59
600718,东软集团,82.85
600023,浙能电力,82.36
600283,钱江水利,82.1
300203,聚光科技,82.0
603313,梦百合,81.99
603344,星德胜,81.4
600573,惠泉啤酒,81.14
603201,常润股份,81.01
605500,森林包装,80.63
000012,南  玻Ａ,80.47
000733,振华科技,80.21
600405,动力源,80.04
600208,衢州发展,79.98
605199,ST葫芦娃,79.91
002040,南 京 港,79.85
603939,益丰药房,79.73
688055,龙腾光电,79.71
688192,迪哲医药,79.32
600516,方大炭素,79.23
601022,宁波远洋,79.23
600171,上海贝岭,79.11
601688,华泰证券,79.07
000521,长虹美菱,78.87
600668,尖峰集团,78.85
600996,贵广网络,78.77
600265,*ST景谷,78.73
000795,英洛华,78.29
603233,大参林,78.29
002404,嘉欣丝绸,77.87
300316,晶盛机电,77.85
605277,新亚电子,77.85
600322,津投城开,77.76
000755,山西高速,77.75
