候选关键词,出现次数
，,296
。,136
的,112
、,89
在,47
“,33
”,33
和,32
国家,29
日,26
等,24
将,23
为,20
金砖,20
月,19
9,18
全球,18
年,17
了,16
习近平,15
南方,14
是,14
与,13
到,13
合作,13
实现,13
我国,13
13,12
14,12
推动,12
主席,11
向,11
多,11
对,11
五,10
十五,10
重要,10
领导人,10
；,10
从,9
