股票代码,股票名称,综合分
600791,京能置业,100.0
603409,汇通控股,100.0
603103,横店影视,100.0
301198,喜悦智行,89.34
600592,龙溪股份,88.44
002514,*ST宝馨,88.36
300128,锦富技术,82.4
600536,中国软件,81.58
002227,*ST特迅,72.76
000678,襄阳轴承,70.84
300106,西部牧业,70.6
002181,粤 传 媒,67.11
600938,中国海油,65.54
000159,国际实业,65.21
000911,*ST广糖,64.26
600252,中恒集团,63.84
600007,中国国贸,63.61
001317,三羊马,63.45
600084,*ST尼雅,62.77
300056,中创环保,61.14
002667,*ST威领,60.19
002207,*ST准油,58.55
000908,石药景峰,57.86
000610,*ST西旅,57.78
002878,元隆雅图,57.6
600743,华远控股,57.44
600066,宇通客车,56.25
002571,德力股份,55.39
002822,ST中装,54.55
002734,利民股份,53.71
600158,中体产业,53.49
002219,新里程,53.29
300853,申昊科技,53.28
300013,新宁物流,53.03
603392,万泰生物,53.02
600725,云维股份,52.35
002489,浙江永强,52.11
603880,南卫股份,51.83
601898,中煤能源,51.25
600966,博汇纸业,50.84
