股票代码,股票名称,综合分
603418,友升股份,73.07
000629,钒钛股份,72.68
601021,春秋航空,72.17
002206,海 利 得,71.9
601868,中国能建,71.58
300230,永利股份,71.57
600516,方大炭素,71.38
600109,国金证券,71.16
603855,华荣股份,70.96
000631,顺发恒能,70.84
605080,XD浙江自,70.69
603210,泰鸿万立,70.55
002386,天原股份,70.46
603656,泰禾智能,70.42
001216,华瓷股份,70.32
002034,旺能环境,70.27
002321,华英农业,70.2
000795,英洛华,70.17
600725,云维股份,69.82
002011,盾安环境,69.57
002140,东华科技,69.5
603035,常熟汽饰,69.42
000422,湖北宜化,69.34
001312,福恩股份,69.26
601696,中银证券,69.25
000987,越秀资本,69.18
002296,辉煌科技,69.17
000049,德赛电池,69.11
600115,中国东航,69.09
002444,巨星科技,69.04
002658,雪迪龙,68.88
600894,广日股份,68.74
601952,苏垦农发,68.68
603325,博隆技术,68.59
600645,中源协和,68.07
600623,华谊集团,68.07
603060,国检集团,68.06
000404,长虹华意,68.04
000718,苏宁环球,68.0
002376,新北洋,67.82
