股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600926,杭州银行,1,Vol20,62.4,14.4,16.18,5.0,6472.0,16.18,15.541277538914198,16.4787224610858,16.009999999999998,0.04,11.3
600177,雅戈尔,1,Vol20,57.6,14.4,7.66,5.0,5362.0,7.66,7.403230564406512,7.724769435593488,7.564,0.04,9.3
600018,上港集团,1,Vol20,56.4,14.4,5.1,5.0,5100.0,5.1,5.044809446100141,5.2721905538998595,5.1585,0.04,8.0
600598,北大荒,2,PVCorr60/Skew60,55.1,7.8,12.05,5.0,6025.0,12.05,11.595865462466113,12.499134537533886,12.0475,0.04,5.9
601607,上海医药,1,Vol20,53.7,14.4,16.68,4.9,5004.0,16.68,16.290124098169155,16.789875901830843,16.54,0.04,6.6
601456,国联民生,1,Vol20,52.6,14.4,9.04,4.7,5424.0,9.04,8.846065863288233,9.106934136711766,8.9765,0.04,5.5
601901,方正证券,2,VRatio10_60/Vol20,51.2,14.4,6.916,4.4,4841.0,6.916,6.891628236107407,7.074371763892592,6.983,0.04,1.1
601878,浙商证券,1,Vol20,50.9,14.4,9.45,4.4,4725.0,9.45,9.329991360985815,9.627008639014186,9.4785,0.04,3.8
601186,中国铁建,1,Vol20,50.8,14.4,6.07,4.4,4856.0,6.07,6.0571533082927616,6.38284669170724,6.220000000000001,0.04,3.7
600026,中远海能,1,PVCorr60,49.1,7.8,16.75,4.1,5025.0,16.75,14.628287994405246,18.043712005594756,16.336000000000002,0.0792,15.0
601169,北京银行,1,Vol20,48.6,14.4,4.99,4.0,3992.0,4.99,4.958892371911424,5.196107628088575,5.0775,0.04,3.9
000750,国海证券,1,Vol20,48.6,14.4,3.78,4.0,4158.0,3.78,3.7585801796484106,3.87641982035159,3.8175000000000003,0.04,1.5
600918,中泰证券,1,Vol20,47.9,14.4,5.62,3.8,3934.0,5.62,5.522578146363663,5.709421853636338,5.6160000000000005,0.04,0.8
601377,兴业证券,1,Vol20,46.8,14.4,5.88,3.7,4116.0,5.88,5.85842246176086,6.11357753823914,5.986,0.04,-0.3
000538,云南白药,1,Vol20,46.1,14.4,50.46,3.5,5046.0,50.46,50.28788234314882,52.56511765685117,51.4265,0.04,-1.0
