股票代码,股票名称,综合分
603712,七一二,72.21
002239,奥特佳,71.69
603030,全筑股份,71.27
600170,上海建工,71.26
300080,易成新能,71.08
002263,大东南,70.97
600662,外服控股,70.87
002097,山河智能,70.58
002210,飞马国际,70.35
002145,钛能化学,70.11
600207,安彩高科,69.88
002551,尚荣医疗,69.83
002465,海格通信,69.8
600996,贵广网络,69.7
600185,珠免集团,69.68
600657,信达地产,69.66
300032,金龙机电,69.62
605222,起帆电缆,69.59
600855,航天长峰,69.56
002506,协鑫集成,69.54
301513,尚水智能,69.51
600963,岳阳林纸,69.51
000727,冠捷科技,69.5
002383,合众思壮,69.47
688348,昱能科技,69.46
600579,中化装备,69.23
002184,海得控制,69.09
002496,辉丰股份,69.04
600563,法拉电子,69.02
002613,北玻股份,69.01
000420,吉林化纤,68.95
001255,博菲电气,68.91
688616,西力科技,68.9
002247,聚力文化,68.89
002379,宏桥控股,68.85
600681,百川能源,68.84
002868,绿康生化,68.79
000888,峨眉山Ａ,68.76
300629,新劲刚,68.73
688390,固德威,68.7
