股票代码,股票名称,综合分
002092,中泰化学,76.84
603060,国检集团,76.84
600518,康美药业,76.84
600587,新华医疗,76.76
600765,中航重机,76.68
002996,顺博合金,76.66
600880,博瑞传播,76.58
603065,宿迁联盛,76.53
601166,兴业银行,76.53
301103,何氏眼科,76.49
603656,泰禾智能,76.49
300481,濮阳惠成,76.47
001228,永泰运,76.46
603970,中农立华,76.45
002982,湘佳股份,76.42
600817,宇通重工,76.37
601965,中国汽研,76.34
002570,贝因美,76.28
002963,豪尔赛,76.24
603011,合锻智能,76.15
605050,福然德,76.08
601117,中国化学,76.07
600300,维维股份,76.03
002193,ST如意,75.98
601155,新城控股,75.97
300164,通源石油,75.83
603363,傲农生物,75.76
600423,*ST柳化,75.76
600793,宜宾纸业,75.73
000679,大连友谊,75.71
300305,裕兴股份,75.66
002737,葵花药业,75.66
002907,华森制药,75.44
002005,德豪润达,75.29
603262,技源集团,75.26
603259,药明康德,75.22
000663,永安林业,75.11
002096,易普力,75.09
603076,乐惠国际,75.06
605507,国邦医药,75.04
