code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600583,2026-07-22,2026-07-23,5.385,5.664,200,5.18,take_partial
600803,2026-07-22,2026-07-23,16.987,17.652,100,3.92,take_partial_final
002396,2026-07-22,2026-07-23,30.19,33.896,100,12.28,take_partial_final
001286,2026-07-22,2026-07-23,10.591,10.749,400,1.5,trend_break
600329,2026-07-22,2026-07-24,38.038,36.573,100,-3.85,trend_break
600642,2026-07-22,2026-07-24,8.779,8.521,300,-2.93,trend_break
600064,2026-07-22,2026-07-29,7.457,7.762,100,4.09,take_partial
600064,2026-07-22,2026-07-30,7.457,7.882,400,5.69,take_partial_final
600583,2026-07-22,2026-07-30,5.385,5.654,600,4.99,take_partial_final
600566,2026-07-22,2026-08-03,27.077,26.823,100,-0.94,max_hold
600377,2026-07-22,2026-08-03,12.072,12.378,300,2.53,max_hold
