股票代码,股票名称,建议买入价
600970,中材国际,9.84
600031,三一重工,21.52
000935,四川双马,26.96
601225,陕西煤业,20.21
002534,西子洁能,16.61
603238,诺邦股份,17.65
600219,南山铝业,5.43
000983,山西焦煤,6.54
600894,广日股份,8.94
600223,福瑞达,7.34
600196,复星医药,25.84
601598,中国外运,5.5
601156,东航物流,17.28
600060,海信视像,22.5
600900,长江电力,24.76
600508,上海能源,8.41
603298,杭叉集团,26.1
605183,确成股份,19.56
000915,华特达因,29.12
