股票代码,股票名称,建议买入价
000807,,25.53
002372,,8.31
600597,,6.62
600516,,5.03
600125,,5.39
600900,,27.77
600031,,18.39
002318,,19.17
601156,,17.51
002262,,21.46
002597,,19.46
601666,,8.94
600426,,20.15
601985,,8.71
600004,,7.38
600012,,15.59
000975,,25.26
601225,,24.69
600886,,13.63
600642,,8.3
