股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600023,浙能电力,3,Skew60/VRatio20_120/Vol20,72.0,39.0,4.88,5.0,5368.0,4.88,4.848494843811198,4.987505156188802,4.918,0.04,-1.2
601669,中国电建,4,VRatio20_120/DistLo10/DistLo60/Vol20,71.0,39.0,4.61,5.0,5071.0,4.61,4.563976810024172,4.853023189975827,4.7085,0.04,-3.2
600079,ST人福,1,Vol20,68.4,39.0,18.61,5.0,5583.0,18.61,17.56174112582346,18.52425887417654,18.043,0.04,12.0
600029,南方航空,2,DistLo60/Vol20,63.5,39.0,5.01,4.4,4509.0,5.01,4.953634294937573,5.187365705062427,5.0705,0.04,-0.8
688538,和辉光电,5,VRatio20_120/VRatio10_60/DistLo10/DistLo60/Vol20,63.1,39.0,2.25,4.3,4500.0,2.25,2.260033151200886,2.428966848799114,2.3445,0.04,-5.6
000598,兴蓉环境,1,Vol20,59.7,39.0,7.35,3.8,4410.0,7.35,7.080530407388808,7.2554695926111945,7.168000000000001,0.04,6.5
601059,信达证券,1,Vol20,59.3,39.0,16.83,3.8,5049.0,16.83,16.3205004566599,16.924499543340097,16.6225,0.04,6.1
600958,东方证券,1,Vol20,59.2,39.0,9.19,3.8,4595.0,9.19,8.900313831486626,9.276686168513374,9.0885,0.04,6.0
000166,申万宏源,1,Vol20,58.8,39.0,4.57,3.7,4113.0,4.57,4.3893519666674665,4.5901480333325315,4.489749999999999,0.04,5.6
600018,上港集团,1,Vol20,58.8,39.0,5.26,3.7,4208.0,5.26,5.081325131471972,5.265674868528028,5.1735,0.04,6.0
601985,中国核电,1,Vol20,58.3,39.0,8.89,3.6,4445.0,8.89,8.721982851387482,8.93301714861252,8.8275,0.04,6.0
601377,兴业证券,1,Vol20,57.4,39.0,5.92,3.5,3552.0,5.92,5.763956101942239,5.992043898057761,5.878,0.04,4.2
601881,中国银河,1,Vol20,57.3,39.0,12.36,3.5,3708.0,12.36,11.927352950454775,12.598647049545228,12.263000000000002,0.04,4.1
601901,方正证券,1,Vol20,57.2,39.0,6.88,3.5,4128.0,6.88,6.661947295810241,7.062252704189759,6.8621,0.04,4.0
601878,浙商证券,1,Vol20,56.6,39.0,9.39,3.4,3756.0,9.39,9.139688527035098,9.573311472964903,9.3565,0.04,3.4
600704,物产中大,1,Vol20,56.6,39.0,4.96,3.4,3472.0,4.96,4.824519640844663,5.019480359155336,4.922,0.04,3.4
601990,南京证券,1,Vol20,56.5,39.0,6.8,3.4,3400.0,6.8,6.541865717859837,6.863134282140164,6.702500000000001,0.04,3.3
600688,上海石化,4,CVAmt20/VRatio20_120/VRatio10_60/Vol20,55.9,39.0,2.93,3.3,3516.0,2.93,2.782710831926536,2.911289168073464,2.847,0.04,-6.3
601868,中国能建,2,VRatio20_120/Vol20,55.0,39.0,2.49,3.2,3237.0,2.49,2.4650719609115237,2.589248039088475,2.5271599999999994,0.04,-1.2
600683,京投发展,1,PVCorr60,48.8,17.2,11.09,2.4,3327.0,11.09,8.382066715132522,12.341933284867478,10.362,0.12,15.0
688218,江苏北人,2,PVCorr60/Skew20,43.2,17.2,42.2,1.8,4220.0,42.2,36.692262313054464,46.18173768694553,41.437,0.12,15.0
603958,哈森股份,1,PVCorr60,40.2,17.2,22.6,1.5,2260.0,22.6,12.086124999598326,23.944875000401673,18.0155,0.12,15.0
603001,奥康国际,1,PVCorr60,40.2,17.2,9.03,1.5,1806.0,9.03,6.893437836384531,8.65956216361547,7.7765,0.0859,15.0
