股票代码,股票名称,综合分
002689,ST远智,100.0
002564,天沃科技,100.0
002095,生 意 宝,85.28
600576,祥源文旅,80.47
002455,百川股份,80.31
603039,泛微网络,75.79
300820,英杰电气,71.66
002847,盐津铺子,71.34
301231,荣信文化,70.6
002609,捷顺科技,68.73
301551,无线传媒,67.56
600809,山西汾酒,66.38
002485,ST雪发,66.35
002607,中公教育,64.0
605336,*ST帅电,62.57
002717,*ST岭南,62.2
300426,华智数媒,61.6
603193,润本股份,61.57
603301,振德医疗,61.47
600180,*ST瑞茂,61.34
300840,酷特智能,60.76
603258,电魂网络,59.31
003010,若羽臣,58.97
688191,智洋创新,58.65
603978,深圳新星,58.5
001299,美能能源,57.88
002581,*ST未名,57.32
600026,中远海能,56.72
300182,捷成股份,56.7
002568,百润股份,56.53
002343,慈文传媒,55.91
002453,华软科技,55.09
000607,华媒控股,54.32
300788,中信出版,54.11
300413,芒果超媒,53.82
002867,周大生,53.78
300125,*ST聆达,53.74
000567,海德股份,53.63
300716,*ST泉为,53.56
600282,南钢股份,53.02
