股票代码,股票名称,综合分
002032,苏 泊 尔,100.0
603255,鼎际得,100.0
600012,皖通高速,100.0
300363,博腾股份,100.0
000736,中交发展,100.0
001230,劲旅环境,100.0
300708,聚灿光电,100.0
600066,宇通客车,100.0
000895,双汇发展,98.8
600106,重庆路桥,98.75
002856,*ST美芝,96.9
605339,南侨食品,95.85
300493,润欣科技,95.51
001228,永泰运,95.45
300481,濮阳惠成,95.3
000155,川能动力,94.4
300828,锐新科技,93.48
688443,智翔金泰,92.9
002690,美亚光电,91.87
002858,力盛体育,91.69
300427,红相股份,91.67
301310,鑫宏业,91.6
688391,钜泉科技,91.26
601808,中海油服,91.06
002045,国光电器,90.63
301168,通灵股份,90.07
002950,奥美医疗,89.54
300061,旗天科技,89.47
002983,芯瑞达,89.41
300552,万集科技,89.31
688252,天德钰,89.04
600648,外高桥,88.9
000020,深华发Ａ,88.83
688689,银河微电,88.68
003816,中国广核,88.24
002643,万润股份,88.16
300854,中兰环保,87.58
300901,中胤时尚,87.39
300538,同益股份,87.1
688636,智明达,86.98
