股票代码,股票名称,综合分
600930,华电新能,100.0
603092,德力佳,100.0
603317,天味食品,100.0
002227,*ST特迅,100.0
603001,奥康国际,100.0
603159,上海亚虹,100.0
688100,威胜信息,100.0
600004,白云机场,100.0
000869,张  裕Ａ,100.0
300478,杭州高新,100.0
002487,大金重工,99.91
688218,江苏北人,99.2
002820,桂发祥,98.89
001289,龙源电力,98.51
300422,博世科,96.79
300137,先河环保,96.69
603580,艾艾精工,96.66
603008,ST喜临门,96.33
603357,设计总院,96.18
000590,古汉医药,95.4
603958,哈森股份,95.28
603683,晶华新材,95.1
001286,陕西能源,95.08
603202,天有为,94.85
001311,多利科技,94.75
600683,京投发展,94.22
600725,云维股份,93.92
601799,星宇股份,93.81
002757,南兴股份,93.4
300290,ST荣科,93.32
002121,科陆电子,93.25
605289,罗曼股份,92.92
300854,中兰环保,92.61
600581,*ST八钢,92.52
600026,中远海能,92.3
603601,再升科技,92.25
688636,智明达,92.13
002789,*ST建艺,91.94
300831,ST派瑞,91.89
001391,国货航,91.75
