股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600926,杭州银行,2,DistLo10/Vol20,51.4,13.8,15.93,5.0,6372.0,15.93,15.492412729579982,16.46858727042002,15.980500000000001,0.04,4.3
601901,方正证券,3,VRatio10_60/DistLo10/Vol20,51.1,13.8,6.936,5.0,5549.0,6.936,6.898139901707606,7.082860098292394,6.9905,0.04,-0.6
600018,上港集团,2,DistLo10/Vol20,51.1,13.8,5.12,5.0,5120.0,5.12,5.032535566072573,5.276964433927427,5.15475,0.04,4.6
601607,上海医药,1,Vol20,50.0,13.8,16.459999999999997,5.0,6584.0,16.459999999999997,16.290663600017133,16.780336399982865,16.5355,0.04,4.3
601186,中国铁建,1,Vol20,49.5,13.8,6.12,5.0,5508.0,6.12,6.057153308292761,6.382846691707241,6.220000000000001,0.04,3.8
603580,艾艾精工,3,PVCorr20/PVCorr60/Illiq20,47.7,8.1,56.268,5.0,5627.0,56.268,38.231498395468634,61.360501604531365,49.796,0.12,15.0
601377,兴业证券,2,DistLo10/Vol20,47.4,13.8,5.87,5.0,5283.0,5.87,5.8713080904883155,6.119691909511684,5.9955,0.04,-1.3
600208,衢州发展,2,PVCorr60/VRatio20_120,46.2,8.1,3.16,4.8,5056.0,3.16,2.706329370687986,3.096670629312014,2.9015,0.0498,8.7
601169,北京银行,1,Vol20,43.4,13.8,5.01,4.3,4509.0,5.01,4.964229470974357,5.194770529025644,5.0795,0.04,2.3
600930,华电新能,5,PVCorr20/PVCorr60/Skew20/Skew60/DistLo60,42.6,8.1,4.21,4.2,4210.0,4.21,4.154911956291816,4.369088043708185,4.2620000000000005,0.0451,-15.0
300290,ST荣科,1,PVCorr60,41.7,8.1,6.37,4.0,4459.0,6.37,3.410453373924568,6.7665466260754314,5.0885,0.12,15.0
000592,平潭发展,1,PVCorr60,40.8,8.1,6.87,3.9,4122.0,6.87,5.131186122872137,6.8698138771278625,6.0005,0.0869,14.1
601128,常熟银行,1,Vol20,39.7,13.8,6.11,3.7,4277.0,6.11,6.078948244777816,6.424051755222184,6.2515,0.04,-0.7
603766,隆鑫通用,1,PVCorr60,39.5,8.1,13.48,3.7,4044.0,13.48,12.934948204773217,14.893051795226786,13.914000000000001,0.0588,7.7
300427,红相股份,1,Skew60,39.4,4.5,7.25,3.6,4350.0,7.25,5.463952828340922,7.436047171659078,6.45,0.1055,15.0
601018,宁波港,1,Vol20,39.3,13.8,3.299,3.6,3629.0,3.299,3.3048548489714027,3.4531451510285955,3.378999999999999,0.04,-1.2
600026,中远海能,1,PVCorr60,38.6,8.1,16.74,3.5,5022.0,16.74,14.408000263933978,18.044999736066025,16.2265,0.0813,5.2
600332,白云山,1,Vol20,36.4,13.8,21.189999999999998,3.1,4238.0,21.189999999999998,21.005482382545424,22.177517617454576,21.5915,0.04,-2.3
600901,江苏金租,1,PVCorr60,35.2,8.1,6.55,2.9,3275.0,6.55,6.334225533119755,6.611774466880247,6.473000000000001,0.04,8.5
000895,双汇发展,2,PVCorr20/PVCorr60,32.5,8.1,24.63,2.5,4926.0,24.63,24.17077253607077,26.32222746392923,25.2465,0.0522,2.8
600449,宁夏建材,2,PVCorr20/PVCorr60,31.1,8.1,12.65,2.3,2530.0,12.65,10.650521058309348,14.48747894169065,12.568999999999999,0.12,-1.9
002141,贤丰控股,1,PVCorr20,24.6,0.0,6.98,1.4,2094.0,6.98,4.8488770827140275,6.738122917285972,5.7935,0.12,15.0
002379,宏桥控股,1,CVAmt20,24.0,0.0,21.34,1.4,2134.0,21.34,17.857078217080037,21.00392178291996,19.4305,0.12,15.0
603601,再升科技,1,PVCorr60,20.5,8.1,9.84,1.0,984.0,9.84,7.311977623679717,9.943022376320286,8.627500000000001,0.1114,-6.2
600029,南方航空,3,CVAmt20/DistLo10/DistLo60,17.2,3.6,5.07,0.6,1014.0,5.07,4.995904191710638,5.262095808289361,5.129,0.04,2.1
601669,中国电建,3,VRatio20_120/DistLo10/DistLo60,16.8,3.6,4.75,0.6,950.0,4.75,4.713591688993064,4.915408311006936,4.8145,0.04,-0.9
