股票代码,股票名称,建议买入价
600894,广日股份,9.04
600256,广汇能源,5.17
603848,好太太,19.89
600223,福瑞达,7.59
600007,中国国贸,19.0
603298,杭叉集团,25.11
600196,复星医药,27.67
000060,中金岭南,5.23
000935,四川双马,19.15
002322,理工能科,12.14
600801,华新建材,18.98
600031,三一重工,21.42
002301,齐心集团,6.17
605183,确成股份,18.53
600060,海信视像,23.17
600521,华海药业,17.9
