股票代码,股票名称,综合分
300211,*ST亿通,77.13
000895,双汇发展,77.09
603211,晋拓股份,76.86
000967,盈峰环境,76.86
301306,西测测试,76.72
300996,普联软件,76.29
300276,三丰智能,76.14
002879,长缆科技,75.99
688728,格科微,75.89
300779,惠城环保,75.58
603636,南威软件,75.51
300006,莱美药业,75.47
000908,石药景峰,75.38
300590,移为通信,75.32
300105,龙源技术,75.29
000668,荣丰控股,75.27
603399,永杉锂业,75.19
300900,广联航空,74.94
603019,中科曙光,74.84
300795,米奥会展,74.77
603222,济民健康,74.75
002822,ST中装,74.7
601038,一拖股份,74.57
300069,金利华电,74.53
600530,交大昂立,74.39
603057,紫燕食品,74.25
688369,致远互联,74.13
002701,奥瑞金,74.12
603256,宏和科技,74.1
605090,九丰能源,73.98
300343,联创股份,73.86
002737,葵花药业,73.7
301092,争光股份,73.63
002233,塔牌集团,73.62
300017,网宿科技,73.57
000566,海南海药,73.57
000795,英洛华,73.49
002747,埃斯顿,73.43
300506,名家汇,73.34
002647,仁东控股,73.33
