股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.601600,中国铝业,16.76,15.75,3.87,2.4,960136732.0,2.12,4.26,8.41,1.0,0,,43.58
sh.603383,顶点软件,12.69,11.86,1.47,1.85,2459197376.0,0.67,2.75,7.27,0.991,0,,24.49
