股票代码,股票名称,综合分
601992,金隅集团,75.32
002526,山东矿机,75.32
603190,亚通精工,75.24
603977,国泰集团,75.21
600458,时代新材,75.09
301176,逸豪新材,75.07
000420,吉林化纤,74.97
000799,酒鬼酒,74.89
603409,汇通控股,74.89
002527,新时达,74.86
300162,雷曼光电,74.81
002951,金时科技,74.76
300388,节能国祯,74.75
002316,亚联发展,74.74
300614,百川畅银,74.71
600557,康缘药业,74.69
002218,拓日新能,74.66
605318,法狮龙,74.64
600848,上海临港,74.56
300538,同益股份,74.46
000955,欣龙控股,74.4
300522,世名科技,74.39
301488,豪恩汽电,74.39
603336,宏辉果蔬,74.34
002335,科华数据,74.3
002879,长缆科技,74.3
600098,广州发展,74.26
002268,电科网安,74.2
600787,中储股份,74.18
601068,中铝国际,74.16
600339,中油工程,74.15
001227,兰州银行,74.1
603350,安乃达,74.08
600516,方大炭素,74.05
600495,晋西车轴,74.04
600960,渤海汽车,74.02
600815,厦工股份,74.01
603356,华菱精工,74.0
002386,天原股份,73.98
002101,广东鸿图,73.97
