code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
002440,2026-02-09,2026-02-10,13.493,15.075,100,11.72,take_partial
603629,2026-02-09,2026-02-10,34.294,37.033,100,7.99,take_partial
002491,2026-02-09,2026-02-10,9.469,9.99,200,5.5,take_partial
600452,2026-02-09,2026-02-10,11.582,12.008,500,3.68,take_band
603103,2026-02-09,2026-02-10,36.737,40.37,100,9.89,take_partial_final
002440,2026-02-09,2026-02-10,13.493,15.075,300,11.72,take_pct
603629,2026-02-09,2026-02-10,34.294,37.033,100,7.99,take_pct
601869,2026-02-09,2026-02-10,181.331,211.099,100,16.42,take_partial_final
002491,2026-02-09,2026-02-10,9.469,9.99,500,5.5,take_pct
600487,2026-02-09,2026-02-10,38.018,41.369,100,8.81,take_partial_final
002155,2026-02-09,2026-02-24,36.056,33.337,100,-7.54,max_hold
600382,2026-02-09,2026-02-24,9.149,8.961,700,-2.06,max_hold
601615,2026-02-09,2026-02-24,25.325,21.505,200,-15.09,stop_hard
002112,2026-02-09,2026-02-24,25.916,25.095,200,-3.17,max_hold
600481,2026-02-09,2026-02-24,10.851,9.214,600,-15.09,stop_hard
600919,2026-02-09,2026-02-24,10.15,10.1,1700,-0.5,max_hold
