股票代码,股票名称,综合分
600559,老白干酒,82.31
688508,芯朋微,82.26
002515,金字火腿,82.1
301052,果麦文化,81.81
002594,比亚迪,81.54
300077,国民技术,81.36
002123,梦网科技,81.33
603701,德宏股份,81.05
600651,飞乐音响,80.99
688176,亚虹医药,80.67
601788,光大证券,80.64
002164,宁波东力,80.12
002945,华林证券,79.19
600536,中国软件,78.86
600132,重庆啤酒,78.63
601933,永辉超市,77.67
688286,敏芯股份,77.23
603132,金徽股份,77.23
000987,越秀资本,77.03
600104,上汽集团,77.03
300866,安克创新,77.01
300056,中创环保,76.95
000712,锦龙股份,76.49
603039,泛微网络,76.08
601995,中金公司,75.94
603922,ST金鸿顺,75.86
600520,三佳科技,75.77
600611,大众交通,75.59
002126,银轮股份,75.17
603369,今世缘,75.17
000995,皇台酒业,75.12
002042,华孚时尚,74.9
000524,岭南控股,74.72
688368,晶丰明源,74.35
601456,国联民生,74.21
600976,健民集团,74.19
002631,德尔未来,73.55
301331,恩威医药,73.49
002303,美盈森,73.45
000858,五 粮 液,72.9
