股票代码,股票名称,综合分
000408,藏格矿业,100.0
002273,水晶光电,100.0
600584,长电科技,100.0
601108,财通证券,100.0
601995,中金公司,100.0
603993,洛阳钼业,100.0
688387,信科移动,100.0
000166,申万宏源,96.47
000623,吉林敖东,96.47
002056,横店东磁,96.47
002079,苏州固锝,96.47
300073,当升科技,96.47
300750,宁德时代,96.47
600120,浙江东方,96.47
601958,金钼股份,96.47
603259,药明康德,96.47
688352,颀中科技,96.47
605318,法狮龙,95.61
002185,华天科技,90.63
000728,国元证券,90.47
000733,振华科技,90.47
000776,广发证券,90.47
002152,广电运通,90.47
002156,通富微电,90.47
002236,大华股份,90.47
002340,格林美,90.47
002378,章源钨业,90.47
002409,雅克科技,90.47
002500,山西证券,90.47
002812,恩捷股份,90.47
003031,中瓷电子,90.47
300012,华测检测,90.47
300037,新宙邦,90.47
300098,高新兴,90.47
300475,香农芯创,90.47
300628,亿联网络,90.47
300831,ST派瑞,90.47
600109,国金证券,90.47
600517,国网英大,90.47
600667,太极实业,90.47
