股票代码,股票名称,综合分
600031,三一重工,74.56
000828,东莞控股,74.56
000591,太阳能,74.56
002049,紫光国微,74.52
600258,首旅酒店,74.45
603071,物产环能,74.45
601456,国联民生,74.42
002034,旺能环境,74.29
300617,安靠智电,74.29
600167,联美控股,74.12
603111,康尼机电,74.12
000021,深科技,74.09
600861,北京人力,74.08
000541,佛山照明,74.04
600958,东方证券,74.0
600015,华夏银行,73.99
002124,天邦食品,73.98
000531,穗恒运Ａ,73.91
603324,盛剑科技,73.83
600353,旭光电子,73.83
001896,豫能控股,73.82
601058,赛轮轮胎,73.8
601127,赛力斯,73.8
002145,钛能化学,73.7
603896,寿仙谷,73.69
600380,健康元,73.69
600835,上海机电,73.62
002818,富森美,73.61
600965,*ST福成,73.57
002233,塔牌集团,73.53
600036,招商银行,73.35
603828,*ST利达,73.34
688019,安集科技,73.32
002737,葵花药业,73.32
603697,有友食品,73.22
000902,新洋丰,73.12
600884,杉杉股份,73.02
600520,三佳科技,72.96
300907,康平科技,72.95
600528,中铁工业,72.93
