股票代码,股票名称,综合分
600641,先导基电,72.9
603256,宏和科技,72.9
002965,祥鑫科技,72.75
300346,南大光电,72.67
688729,屹唐股份,72.65
002156,通富微电,72.61
600460,士兰微,72.6
688234,天岳先进,72.6
688652,京仪装备,72.56
300475,香农芯创,72.48
688783,西安奕材,72.45
688268,华特气体,72.41
603061,金海通,72.37
688396,华润微,72.35
300054,鼎龙股份,72.3
603283,赛腾股份,72.27
301217,铜冠铜箔,72.24
301666,大普微-UW,72.23
002008,大族激光,72.22
688720,艾森股份,72.21
688368,晶丰明源,72.2
688138,清溢光电,72.14
002289,宇顺电子,72.14
603938,三孚股份,72.1
688209,英集芯,72.08
002384,东山精密,72.06
603986,兆易创新,72.04
002208,合肥城建,71.98
600246,万通发展,71.98
002119,康强电子,71.98
688530,欧莱新材,71.97
002080,中材科技,71.96
605358,XD立昂微,71.91
300776,帝尔激光,71.88
688392,骄成超声,71.87
002897,意华股份,71.86
601208,东材科技,71.85
688503,聚和材料,71.85
688123,聚辰股份,71.84
002536,飞龙股份,71.82
