code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
000533,2026-03-16,2026-03-17,16.807,20.509,100,22.03,take_partial
002980,2026-03-16,2026-03-17,35.535,37.872,100,6.58,take_partial_final
000533,2026-03-16,2026-03-17,16.807,20.509,300,22.03,take_band
600821,2026-03-16,2026-03-18,10.01,10.44,100,4.29,take_partial
603618,2026-03-16,2026-03-18,18.889,20.07,100,6.25,take_partial
600875,2026-03-16,2026-03-18,37.708,39.361,100,4.38,take_partial
600821,2026-03-16,2026-03-18,10.01,10.44,500,4.29,take_band
603618,2026-03-16,2026-03-18,18.889,20.07,300,6.25,take_pct
600108,2026-03-16,2026-03-19,6.203,5.267,900,-15.09,stop_hard
001896,2026-03-16,2026-03-23,15.015,16.194,100,7.85,take_partial
001896,2026-03-16,2026-03-23,15.015,16.194,200,7.85,take_pct
002015,2026-03-16,2026-03-23,22.152,18.81,200,-15.09,stop_hard
600487,2026-03-16,2026-03-23,49.209,41.786,200,-15.09,stop_hard
600299,2026-03-16,2026-03-25,15.335,13.022,400,-15.09,stop_hard
600989,2026-03-16,2026-03-27,33.684,28.602,200,-15.09,stop_hard
600875,2026-03-16,2026-03-30,37.708,35.075,100,-6.98,max_hold
601778,2026-03-16,2026-03-30,5.766,5.105,2000,-11.46,max_hold
