股票代码,股票名称,综合分
600905,三峡能源,73.41
600916,中国黄金,73.06
000883,湖北能源,72.68
000538,云南白药,72.18
001227,兰州银行,72.08
601139,深圳燃气,71.56
600025,华能水电,71.54
600900,长江电力,71.48
601200,上海环境,71.31
601016,节能风电,71.17
601860,紫金银行,71.11
600941,中国移动,71.0
000651,格力电器,70.83
000966,长源电力,70.82
601186,中国铁建,70.81
002385,大北农,70.79
601607,上海医药,70.79
600720,中交设计,70.57
600639,浦东金桥,70.55
002958,青农商行,70.49
600600,XD青岛啤,70.49
600987,航民股份,70.46
000999,华润三九,70.44
601033,永兴股份,70.38
603323,苏农银行,70.28
600511,国药股份,70.27
603689,皖天然气,70.24
600559,老白干酒,70.16
000998,隆平高科,70.13
601065,江盐集团,70.11
600597,光明乳业,70.1
601997,贵阳银行,70.09
601169,北京银行,70.08
600535,天士力,70.07
600016,民生银行,70.06
000869,张  裕Ａ,69.98
603071,物产环能,69.95
600062,华润双鹤,69.84
600269,赣粤高速,69.83
600887,伊利股份,69.82
