code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
688765,2026-08-12,2026-08-13,39.039,39.5,100,1.18,trend_break
000786,2026-08-12,2026-08-14,18.448,18.272,100,-0.96,trend_break
000820,2026-08-12,2026-08-14,3.954,3.476,500,-12.09,stop_hard
603580,2026-08-12,2026-08-17,55.724,58.142,100,4.34,take_partial_final
600901,2026-08-12,2026-08-17,6.426,6.613,1100,2.91,take_band
001258,2026-08-12,2026-08-17,15.465,13.496,100,-12.73,stop_hard
600598,2026-08-12,2026-08-18,11.992,13.447,100,12.13,take_partial
600598,2026-08-12,2026-08-18,11.992,13.447,100,12.13,take_band
000895,2026-08-12,2026-08-24,24.875,25.355,100,1.93,max_hold
300290,2026-08-12,2026-08-24,6.046,6.084,400,0.63,max_hold
600123,2026-08-12,2026-08-24,7.287,7.293,100,0.07,max_hold
