板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
消费,3,8,0,0,11,8.0,14.0,NEW
物流,4,2,0,10,54,2.0,10.0,NEW
人工智能,1,5,0,0,8,5.0,7.0,+3.0
农业,1,1,0,7,22,1.0,3.0,NEW
食品,1,1,0,7,22,1.0,3.0,NEW
汽车,1,1,0,0,2,1.0,3.0,NEW
航空机场,1,0,0,0,0,0.0,2.0,-2.0
电力,1,0,2,0,4,-2.0,0.0,-6.0
