股票代码,股票名称,建议买入价
601225,陕西煤业,23.91
001205,盛航股份,13.68
603619,中曼石油,33.35
601857,中国石油,11.44
600219,南山铝业,5.43
600754,锦江酒店,25.74
600409,三友化工,6.49
603298,杭叉集团,23.62
000915,华特达因,28.4
600315,上海家化,20.11
000060,中金岭南,5.7
603238,诺邦股份,14.35
601898,中煤能源,17.07
002020,京新药业,14.15
601156,东航物流,16.04
601965,中国汽研,16.37
