股票代码,股票名称,综合分
001227,兰州银行,74.23
000651,格力电器,73.68
601985,中国核电,73.46
603075,热威股份,73.43
603167,渤海轮渡,73.42
601228,XD广州港,73.36
600177,雅戈尔,73.32
600035,楚天高速,73.09
002060,广东建工,73.08
601928,凤凰传媒,73.04
600900,长江电力,72.95
600820,隧道股份,72.93
600050,中国联通,72.89
000088,盐 田 港,72.87
600551,时代出版,72.81
600941,中国移动,72.81
600373,中文传媒,72.34
601098,中南传媒,72.24
601139,深圳燃气,72.08
002958,青农商行,72.07
001205,盛航股份,72.06
600887,伊利股份,71.99
600020,中原高速,71.97
000895,双汇发展,71.95
301175,中科环保,71.94
603195,公牛集团,71.93
601200,上海环境,71.86
601668,XD中国建,71.84
000598,兴蓉环境,71.83
000544,中原环保,71.81
601169,北京银行,71.78
000885,城发环境,71.78
000538,云南白药,71.76
002142,宁波银行,71.58
600479,千金药业,71.55
002332,仙琚制药,71.44
601158,重庆水务,71.41
600874,创业环保,71.38
600008,首创环保,71.37
601006,大秦铁路,71.35
