股票代码,股票名称,综合分
000004,,97.64
002808,,97.64
002898,赛隆退,97.64
600193,,97.64
600608,,97.64
605081,,97.64
002192,融捷股份,86.17
002033,丽江股份,85.6
301535,浙江华远,85.0
688166,博瑞医药,84.34
002840,华统股份,83.5
605365,立达信,82.99
002756,永兴材料,82.15
603156,养元饮品,82.1
603239,浙江仙通,81.85
300051,琏升科技,81.73
600208,衢州发展,81.72
000973,佛塑科技,81.53
600513,联环药业,81.5
002038,双鹭药业,81.02
301292,海科新源,80.99
300736,百邦科技,80.76
688353,华盛锂电,80.74
603057,紫燕食品,80.7
300363,博腾股份,80.65
000617,中油资本,80.48
301257,普蕊斯,80.41
002460,赣锋锂业,80.36
603026,石大胜华,80.33
000008,神州高铁,80.16
600749,西藏旅游,80.15
688667,菱电电控,79.81
000839,国安股份,79.61
002675,东诚药业,79.48
600751,海航科技,79.3
001367,海森药业,79.29
002470,金正大,78.98
300389,艾比森,78.98
601877,正泰电器,78.96
002932,*ST明德,78.94
