股票代码,股票名称,综合分
002379,宏桥控股,72.62
300080,易成新能,72.48
002551,尚荣医疗,71.96
603712,七一二,71.88
688348,昱能科技,71.76
600800,渤海化学,71.76
600662,外服控股,71.67
301513,尚水智能,71.52
300032,金龙机电,71.41
002145,钛能化学,71.35
600855,航天长峰,71.04
002239,奥特佳,70.84
605222,起帆电缆,70.63
002263,大东南,70.63
002210,飞马国际,70.41
002184,海得控制,70.32
002383,合众思壮,70.29
600029,南方航空,70.12
600515,海南机场,70.06
301611,珂玛科技,70.03
002613,北玻股份,69.92
002097,山河智能,69.92
600318,新力金融,69.88
603381,永臻股份,69.8
603018,华设集团,69.79
000727,冠捷科技,69.74
600123,兰花科创,69.69
000561,烽火电子,69.66
000933,神火股份,69.61
603030,全筑股份,69.59
300422,博世科,69.56
600399,抚顺特钢,69.54
600320,振华重工,69.52
002506,协鑫集成,69.52
600233,圆通速递,69.49
600170,上海建工,69.38
600563,法拉电子,69.32
688012,中微公司,69.29
600579,中化装备,69.2
603077,和邦生物,69.16
