股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600054,黄山旅游,12.94,12.18,9.05,5.32,596550828.0,2.73,7.64,8.35,1.0,1,消费,66.23
sh.603848,好太太,29.18,27.42,2.42,2.2,286000165.0,1.29,2.07,19.94,0.908,0,,27.27
sh.603619,中曼石油,21.21,21.04,0.9,1.56,257718156.0,0.73,1.66,1.48,0.99,0,,20.83
sh.600577,精达股份,8.57,8.53,3.38,3.64,630383484.0,0.83,0.58,0.35,0.932,0,,17.13
sh.601600,中国铝业,7.63,7.63,1.43,1.94,1456011326.0,0.73,-3.73,0.26,0.946,0,,14.42
