日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20250926,军工,3.1,观察,002151,北斗星通,军工|国防|航空发动机|卫星
20250926,军工,3.1,观察,002648,卫星化学,军工|国防|航空发动机|卫星
20250926,军工,3.1,观察,600118,中国卫星,军工|国防|航空发动机|卫星
20250926,军工,3.1,观察,600150,中国船舶,军工|国防|航空发动机|卫星
20250926,军工,3.1,观察,601606,长城军工,军工|国防|航空发动机|卫星
20250926,军工,3.1,观察,688543,国科军工,军工|国防|航空发动机|卫星
20250926,石油石化,2.0,观察,000554,泰山石油,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,000703,恒逸石化,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,000852,石化机械,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,002267,陕天然气,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,002493,荣盛石化,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,300164,通源石油,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,600028,中国石化,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,600346,恒力石化,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,600688,上海石化,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,600871,石化油服,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,601857,中国石油,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,603353,和顺石油,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,603393,新天然气,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,603619,中曼石油,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,603689,皖天然气,石油|石化|天然气|油气
20250926,石油石化,2.0,观察,688669,聚石化学,石油|石化|天然气|油气
20250926,核电,1.4,观察,002366,融发核电,核电|核电机组|核能
20250926,核电,1.4,观察,601985,中国核电,核电|核电机组|核能
20250926,教育,1.1,观察,000526,学大教育,教育|职业教育|培训|教育信息化
20250926,教育,1.1,观察,002607,中公教育,教育|职业教育|培训|教育信息化
20250926,教育,1.1,观察,002659,凯文教育,教育|职业教育|培训|教育信息化
20250926,教育,1.1,观察,003032,传智教育,教育|职业教育|培训|教育信息化
20250926,教育,1.1,观察,300192,科德教育,教育|职业教育|培训|教育信息化
20250926,教育,1.1,观察,300359,全通教育,教育|职业教育|培训|教育信息化
20250926,教育,1.1,观察,300559,佳发教育,教育|职业教育|培训|教育信息化
20250926,教育,1.1,观察,600661,昂立教育,教育|职业教育|培训|教育信息化
20250926,教育,1.1,观察,605098,行动教育,教育|职业教育|培训|教育信息化
20250926,金融,0.6000000000000001,观察,000001,平安银行,券商|银行|保险|基金
20250926,金融,0.6000000000000001,观察,001227,兰州银行,券商|银行|保险|基金
20250926,金融,0.6000000000000001,观察,001236,弘业期货,券商|银行|保险|基金
20250926,金融,0.6000000000000001,观察,002142,宁波银行,券商|银行|保险|基金
20250926,金融,0.6000000000000001,观察,002807,江阴银行,券商|银行|保险|基金
20250926,金融,0.6000000000000001,观察,002936,郑州银行,券商|银行|保险|基金
20250926,金融,0.6000000000000001,观察,002948,青岛银行,券商|银行|保险|基金
20250926,金融,0.6000000000000001,观察,002961,瑞达期货,券商|银行|保险|基金
20250926,金融,0.6000000000000001,观察,002966,苏州银行,券商|银行|保险|基金
20250926,金融,0.6000000000000001,观察,600000,浦发银行,券商|银行|保险|基金
