股票代码,股票名称,综合分
000404,长虹华意,83.27
600123,兰花科创,82.3
601117,中国化学,82.22
688538,和辉光电,80.64
301251,威尔高,80.42
002981,朝阳科技,80.41
000539,粤电力Ａ,79.59
000012,南  玻Ａ,79.49
601330,绿色动力,79.43
603898,好莱客,79.26
603377,ST东时,79.2
603856,东宏股份,79.04
603313,梦百合,78.88
000425,徐工机械,78.46
601016,节能风电,78.46
000600,建投能源,78.1
688309,恒誉环保,78.09
600688,上海石化,77.89
600023,浙能电力,77.76
601369,陕鼓动力,77.64
600505,西昌电力,77.26
001382,新亚电缆,77.15
600516,方大炭素,76.98
600058,五矿发展,76.94
605011,杭州热电,76.68
000543,皖能电力,76.61
605028,世茂能源,76.52
600279,重庆港,76.45
600021,上海电力,76.39
000722,湖南发展,76.24
600576,祥源文旅,76.13
301592,六九一二,76.08
603680,今创集团,76.08
002374,中锐股份,76.04
600801,华新建材,76.04
603693,江苏新能,75.96
000752,*ST西发,75.94
688065,凯赛生物,75.85
002584,西陇科学,75.71
600032,浙江新能,75.65
