股票代码,股票名称,综合分
601298,青岛港,75.92
000937,冀中能源,74.53
600795,国电电力,73.42
600496,精工钢构,72.92
601997,贵阳银行,72.91
601368,绿城水务,72.71
000001,平安银行,72.7
002707,众信旅游,72.66
600368,五洲交通,71.58
605099,共创草坪,71.5
000850,华茂股份,71.28
002408,齐翔腾达,71.1
000655,金岭矿业,71.01
603225,新凤鸣,70.79
300044,*ST赛为,70.62
603199,九华旅游,70.61
000912,泸天化,70.4
301487,盟固利,70.34
603408,建霖家居,70.22
002966,苏州银行,70.18
002215,诺 普 信,70.14
002431,ST棕榈,70.09
600239,ST云城,69.31
600365,ST通葡,69.28
603836,海程邦达,69.22
002238,天威视讯,69.04
600691,潞化科技,68.87
600409,三友化工,68.84
000532,华金资本,68.73
002387,维信诺,68.6
600458,时代新材,68.57
000430,张家界,68.24
603195,公牛集团,68.08
603969,银龙股份,68.06
002917,金奥博,68.01
600119,*ST长投,67.87
002073,软控股份,67.85
600997,开滦股份,67.63
002160,常铝股份,67.6
603381,永臻股份,67.6
