股票代码,股票名称,综合分
000958,电投产融,75.79
600479,千金药业,75.79
603248,锡华科技,75.58
600084,*ST尼雅,75.48
688608,恒玄科技,75.48
600885,宏发股份,75.29
002917,金奥博,75.13
600979,广安爱众,75.11
002168,ST惠程,75.06
300690,双一科技,75.04
003008,开普检测,75.01
603987,康德莱,74.89
603709,中源家居,74.82
603183,建研院,74.8
000759,中百集团,74.8
603188,亚邦股份,74.76
000919,金陵药业,74.73
002042,华孚时尚,74.71
002275,桂林三金,74.7
002188,中天服务,74.67
600035,楚天高速,74.67
603291,联合水务,74.65
600287,苏豪时尚,74.59
603309,维力医疗,74.57
002616,长青集团,74.38
600127,金健米业,74.36
603273,天元智能,74.3
000429,粤高速Ａ,74.25
002682,龙洲股份,74.2
603060,国检集团,74.07
300581,晨曦航空,74.01
603810,丰山集团,73.99
002166,莱茵生物,73.97
002863,今飞凯达,73.93
601901,方正证券,73.92
603818,曲美家居,73.73
002592,ST八菱,73.59
300713,英可瑞,73.59
603860,中公高科,73.59
603230,内蒙新华,73.56
