股票代码,股票名称,综合分
600183,生益科技,100.0
688256,寒武纪,100.0
688260,昀冢科技,100.0
000021,深科技,94.57
000725,京东方Ａ,94.57
002106,莱宝高科,94.57
002137,实益达,94.57
300223,北京君正,94.57
300394,天孚通信,94.57
603083,剑桥科技,94.57
603678,火炬电子,94.57
688110,东芯股份,94.57
688469,芯联集成,94.57
688608,恒玄科技,94.57
000737,北方铜业,86.92
000988,华工科技,86.92
002837,英维克,86.92
002851,麦格米特,86.92
300037,新宙邦,86.92
300308,中际旭创,86.92
300408,三环集团,86.92
300502,新易盛,86.92
300604,长川科技,86.92
300975,商络电子,86.92
300976,达瑞电子,86.92
301308,江波龙,86.92
301566,达利凯普,86.92
600176,中国巨石,86.92
600237,铜峰电子,86.92
600497,驰宏锌锗,86.92
600851,海欣股份,86.92
601168,西部矿业,86.92
601208,东材科技,86.92
603063,禾望电气,86.92
603328,依顿电子,86.92
603459,红板科技,86.92
605058,澳弘电子,86.92
688008,澜起科技,86.92
688498,源杰科技,86.92
688525,佰维存储,86.92
