日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260821,电力,22.4,中,000537,绿发电力,电力|火电|水电|核电
20260821,电力,22.4,中,000539,粤电力Ａ,电力|火电|水电|核电
20260821,电力,22.4,中,000543,皖能电力,电力|火电|水电|核电
20260821,电力,22.4,中,000561,烽火电子,电力|火电|水电|核电
20260821,电力,22.4,中,000767,晋控电力,电力|火电|水电|核电
20260821,电力,22.4,中,000966,长源电力,电力|火电|水电|核电
20260821,电力,22.4,中,000993,闽东电力,电力|火电|水电|核电
20260821,电力,22.4,中,001289,龙源电力,电力|火电|水电|核电
20260821,电力,22.4,中,002039,黔源电力,电力|火电|水电|核电
20260821,电力,22.4,中,002366,融发核电,电力|火电|水电|核电
20260821,电力,22.4,中,300407,凯发电气,电力|火电|水电|核电
20260821,电力,22.4,中,301155,海力风电,电力|火电|水电|核电
20260821,电力,22.4,中,301439,泓淋电力,电力|火电|水电|核电
20260821,电力,22.4,中,301609,山大电力,电力|火电|水电|核电
20260821,电力,22.4,中,600021,上海电力,电力|火电|水电|核电
20260821,电力,22.4,中,600023,浙能电力,电力|火电|水电|核电
20260821,电力,22.4,中,600101,明星电力,电力|火电|水电|核电
20260821,电力,22.4,中,600236,桂冠电力,电力|火电|水电|核电
20260821,电力,22.4,中,600292,电投水电,电力|火电|水电|核电
20260821,电力,22.4,中,600452,涪陵电力,电力|火电|水电|核电
20260821,电力,22.4,中,600505,西昌电力,电力|火电|水电|核电
20260821,电力,22.4,中,600578,京能电力,电力|火电|水电|核电
20260821,电力,22.4,中,600644,乐山电力,电力|火电|水电|核电
20260821,电力,22.4,中,600744,华银电力,电力|火电|水电|核电
20260821,电力,22.4,中,600795,国电电力,电力|火电|水电|核电
20260821,电力,22.4,中,600831,广电网络,电力|火电|水电|核电
20260821,电力,22.4,中,600886,国投电力,电力|火电|水电|核电
20260821,电力,22.4,中,600900,长江电力,电力|火电|水电|核电
20260821,电力,22.4,中,601016,节能风电,电力|火电|水电|核电
20260821,电力,22.4,中,601985,中国核电,电力|火电|水电|核电
20260821,电力,22.4,中,601991,大唐发电,电力|火电|水电|核电
20260821,电力,22.4,中,603530,神马电力,电力|火电|水电|核电
20260821,电力,22.4,中,603556,海兴电力,电力|火电|水电|核电
20260821,电力,22.4,中,688597,煜邦电力,电力|火电|水电|核电
20260821,电力,22.4,中,688660,电气风电,电力|火电|水电|核电
20260821,电力,22.4,中,920046,亿能电力,电力|火电|水电|核电
20260821,电力,22.4,中,920299,灿能电力,电力|火电|水电|核电
20260821,消费,6.0,观察,000921,海信家电,消费|白酒|食品饮料|家电
20260821,消费,6.0,观察,000978,桂林旅游,消费|白酒|食品饮料|家电
20260821,消费,6.0,观察,002059,云南旅游,消费|白酒|食品饮料|家电
20260821,消费,6.0,观察,002627,三峡旅游,消费|白酒|食品饮料|家电
20260821,消费,6.0,观察,002707,众信旅游,消费|白酒|食品饮料|家电
20260821,消费,6.0,观察,300859,西域旅游,消费|白酒|食品饮料|家电
20260821,消费,6.0,观察,600054,黄山旅游,消费|白酒|食品饮料|家电
20260821,消费,6.0,观察,600749,西藏旅游,消费|白酒|食品饮料|家电
20260821,消费,6.0,观察,603199,九华旅游,消费|白酒|食品饮料|家电
20260821,消费,6.0,观察,603402,陕西旅游,消费|白酒|食品饮料|家电
20260821,机器人,2.0,观察,300024,机器人,机器人|人形机器人|工业机器人|减速器
20260821,锂电,2.0,观察,688353,华盛锂电,锂电|锂电池|固态电池|碳酸锂
20260821,锂电,2.0,观察,920252,天宏锂电,锂电|锂电池|固态电池|碳酸锂
20260821,锂电,2.0,观察,920523,德瑞锂电,锂电|锂电池|固态电池|碳酸锂
20260821,一带一路,2.0,观察,002640,跨境通,一带一路|出海|外贸|跨境
20260821,物流,2.0,观察,000520,凤凰航运,物流|快递|航运|港口
20260821,物流,2.0,观察,001872,招商港口,物流|快递|航运|港口
20260821,物流,2.0,观察,002468,申通快递,物流|快递|航运|港口
20260821,物流,2.0,观察,300013,新宁物流,物流|快递|航运|港口
20260821,物流,2.0,观察,600125,铁龙物流,物流|快递|航运|港口
20260821,物流,2.0,观察,600603,广汇物流,物流|快递|航运|港口
20260821,物流,2.0,观察,601083,锦江航运,物流|快递|航运|港口
20260821,物流,2.0,观察,601156,东航物流,物流|快递|航运|港口
20260821,物流,2.0,观察,603117,万林物流,物流|快递|航运|港口
20260821,物流,2.0,观察,603128,华贸物流,物流|快递|航运|港口
20260821,物流,2.0,观察,603565,中谷物流,物流|快递|航运|港口
20260821,物流,2.0,观察,603569,长久物流,物流|快递|航运|港口
20260821,物流,2.0,观察,603967,中创物流,物流|快递|航运|港口
20260821,军工,2.0,观察,002151,北斗星通,军工|国防|航空发动机|卫星
20260821,军工,2.0,观察,002648,卫星化学,军工|国防|航空发动机|卫星
20260821,军工,2.0,观察,600118,中国卫星,军工|国防|航空发动机|卫星
20260821,军工,2.0,观察,600150,中国船舶,军工|国防|航空发动机|卫星
20260821,军工,2.0,观察,601606,长城军工,军工|国防|航空发动机|卫星
20260821,军工,2.0,观察,688543,国科军工,军工|国防|航空发动机|卫星
