code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
002627,2025-12-15,2025-12-16,6.907,7.213,200,4.43,take_partial
002627,2025-12-15,2025-12-16,6.907,7.213,600,4.43,take_band
601187,2025-12-15,2025-12-18,7.528,7.562,800,0.46,take_band
000917,2025-12-15,2025-12-18,9.179,9.301,600,1.32,take_band
601336,2025-12-15,2025-12-18,44.789,47.143,100,5.25,take_partial_final
002301,2025-12-15,2025-12-19,7.157,7.712,200,7.76,take_partial
601156,2025-12-15,2025-12-19,16.506,17.173,100,4.04,take_partial
600966,2025-12-15,2025-12-19,5.618,5.844,400,4.04,take_partial
002301,2025-12-15,2025-12-19,7.157,7.712,600,7.76,take_pct
601156,2025-12-15,2025-12-22,16.506,17.483,200,5.91,take_partial_final
600966,2025-12-15,2025-12-24,5.618,5.892,1000,4.88,take_partial_final
603598,2025-12-15,2025-12-25,18.018,16.204,300,-10.07,max_hold
600900,2025-12-15,2025-12-25,27.017,26.623,200,-1.46,max_hold
601009,2025-12-15,2025-12-25,11.111,11.099,600,-0.11,max_hold
600757,2025-12-15,2025-12-25,8.689,8.422,800,-3.07,max_hold
601398,2025-12-15,2025-12-25,7.648,7.672,900,0.32,max_hold
601857,2025-12-15,2025-12-25,9.279,9.55,700,2.92,max_hold
002128,2025-12-15,2025-12-25,26.306,26.244,200,-0.24,max_hold
600060,2025-12-15,2025-12-25,24.114,23.427,300,-2.85,max_hold
