股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600926,杭州银行,1,Vol20,62.5,29.8,16.56,5.0,6624.0,16.56,15.715786795161657,16.533213204838344,16.1245,0.04,11.5
601985,中国核电,2,DistLo60/Vol20,58.9,29.8,8.82,5.0,5292.0,8.82,8.722426600053897,9.077573399946104,8.9,0.04,1.6
601186,中国铁建,4,PVCorr20/VRatio10_60/DistLo10/Vol20,58.1,29.8,6.01,5.0,5409.0,6.01,6.0091337340598345,6.3978662659401655,6.2035,0.04,-1.6
600683,京投发展,2,PVCorr20/PVCorr60,55.9,16.1,10.76,4.6,5380.0,10.76,6.319571072406108,12.052428927593892,9.186,0.12,15.0
601607,上海医药,1,Vol20,52.6,29.8,16.33,4.0,4899.0,16.33,16.26391746003089,16.74808253996911,16.506,0.04,1.9
600026,中远海能,1,PVCorr60,51.1,16.1,18.0,3.7,5400.0,18.0,15.499205895089059,18.051794104910943,16.7755,0.0802,15.0
002584,西陇科学,1,PVCorr60,49.7,16.1,8.25,3.5,4125.0,8.25,6.820765918323049,8.54523408167695,7.683,0.0569,15.0
600704,物产中大,1,Vol20,49.7,29.8,4.87,3.5,3896.0,4.87,4.83532106373022,5.05367893626978,4.9445,0.04,-1.0
601456,国联民生,1,Vol20,49.0,29.8,8.86,3.4,3544.0,8.86,8.83372266308159,9.09327733691841,8.9635,0.04,-1.7
600018,上港集团,1,Vol20,48.7,29.8,5.11,3.3,3577.0,5.11,5.060996588567051,5.265503411432948,5.16325,0.04,3.2
000538,云南白药,1,Vol20,48.6,29.8,49.5,3.3,4950.0,49.5,49.67125945413762,52.648740545862374,51.16,0.04,-2.1
601377,兴业证券,1,Vol20,47.7,29.8,5.82,3.2,3492.0,5.82,5.812912956978577,6.090087043021423,5.9515,0.04,-3.0
601901,方正证券,1,Vol20,47.6,29.8,6.766,3.2,3383.0,6.766,6.8190445983664345,7.101955401633567,6.960500000000001,0.04,-3.1
000166,申万宏源,1,Vol20,47.2,29.8,4.415,3.1,3532.0,4.415,4.419902713678095,4.653097286321904,4.536499999999999,0.04,-3.5
000802,北京文化,2,PVCorr20/PVCorr60,46.7,16.1,4.84,3.0,3388.0,4.84,3.185254870551102,5.787745129448897,4.4864999999999995,0.12,15.0
600030,中信证券,1,Vol20,45.9,29.8,27.39,2.9,5478.0,27.39,27.415552230782495,28.627447769217497,28.021499999999996,0.04,5.6
600905,三峡能源,2,DistLo60/Vol20,45.2,29.8,3.71,2.8,2968.0,3.71,3.706578052031083,3.947421947968916,3.8269999999999995,0.04,-7.2
601169,北京银行,1,Vol20,45.1,29.8,4.96,2.8,2976.0,4.96,4.925137331990258,5.198862668009741,5.061999999999999,0.04,1.4
001311,多利科技,1,PVCorr60,43.7,16.1,18.38,2.6,3676.0,18.38,14.043058745537571,18.924941254462432,16.484,0.0626,15.0
300290,ST荣科,1,PVCorr60,43.7,16.1,5.82,2.6,2910.0,5.82,3.927926119901218,6.989073880098782,5.4585,0.12,15.0
603580,艾艾精工,1,PVCorr60,43.7,16.1,64.02,2.6,6402.0,64.02,43.59003895064868,62.65056104935132,53.1203,0.12,15.0
600023,浙能电力,4,VRatio20_120/VRatio10_60/DistLo10/Vol20,42.5,29.8,4.87,2.4,2435.0,4.87,4.86546127205421,5.146538727945789,5.005999999999999,0.04,-6.7
603601,再升科技,1,PVCorr60,42.1,16.1,10.0,2.3,3000.0,10.0,7.506245654941971,10.427754345058027,8.966999999999999,0.0829,13.4
301295,美硕科技,1,Skew60,42.0,9.3,46.32,2.3,4632.0,46.32,32.31712126962004,49.92587873037996,41.1215,0.1061,15.0
600050,中国联通,1,Vol20,41.4,29.8,4.3,2.2,2580.0,4.3,4.272763066527271,4.49523693347273,4.384,0.04,-1.0
300427,红相股份,1,Skew60,41.3,9.3,6.92,2.2,2768.0,6.92,5.979693128246767,7.459306871753231,6.719499999999999,0.1031,15.0
600025,华能水电,2,PVCorr20/Vol20,40.8,29.8,9.65,2.1,2895.0,9.65,9.531214410867149,10.22078558913285,9.876,0.04,-0.4
601018,宁波港,1,Vol20,39.9,29.8,3.299,2.0,2309.0,3.299,3.2739787093896315,3.4540212906103682,3.364,0.04,-3.0
603187,海容冷链,3,PVCorr20/PVCorr60/DistLo60,33.5,16.1,11.24,1.2,2248.0,11.24,11.492089253640128,12.783910746359872,12.138,0.0638,-12.2
603317,天味食品,1,PVCorr60,33.5,16.1,14.75,1.2,1475.0,14.75,13.656037850794895,15.219962149205102,14.437999999999999,0.0625,5.0
002757,南兴股份,1,PVCorr60,32.9,16.1,17.21,1.1,1721.0,17.21,14.824781118877096,18.2612188811229,16.543,0.0693,4.2
301096,百诚医药,1,Skew60,32.7,9.3,50.75,1.1,5075.0,50.75,34.66385408399451,50.92214591600549,42.793,0.0735,15.0
600930,华电新能,3,PVCorr60/Skew60/DistLo60,32.5,16.1,4.03,1.1,1209.0,4.03,4.073433520432529,4.364566479567472,4.219,0.0419,-15.0
000895,双汇发展,2,PVCorr20/PVCorr60,31.1,16.1,24.98,0.9,2498.0,24.98,24.187471935160552,26.297528064839447,25.2425,0.0477,-0.6
600449,宁夏建材,2,PVCorr20/PVCorr60,28.8,16.1,11.92,0.7,1192.0,11.92,10.874071612923808,14.422928387076192,12.6485,0.12,-3.9
300407,凯发电气,1,DistLo10,26.0,0.0,11.81,0.5,1181.0,11.81,10.549445494455732,13.68155450554427,12.1155,0.12,15.0
001298,好上好,1,Skew60,24.6,9.3,18.18,0.3,1818.0,18.18,15.557206619806433,18.311793380193567,16.9345,0.0476,4.7
300545,联得装备,1,Skew20,24.5,0.0,30.3,0.3,3030.0,30.3,24.53904113606099,30.21395886393901,27.3765,0.0567,15.0
300590,移为通信,1,Skew60,24.4,9.3,11.36,0.3,1136.0,11.36,9.759664399541599,11.5793356004584,10.6695,0.0511,4.0
001314,亿道信息,1,PVCorr20,24.2,0.0,58.43,0.3,5843.0,58.43,44.942401995062944,58.61859800493706,51.7805,0.0751,15.0
603766,隆鑫通用,1,PVCorr60,24.1,16.1,13.6,0.3,1360.0,13.6,13.064649433295125,14.852350566704876,13.9585,0.0617,-0.2
300478,杭州高新,1,PVCorr60,24.1,16.1,30.98,0.3,3098.0,30.98,23.738326574395685,32.13267342560432,27.9355,0.12,-4.6
300408,三环集团,1,CVAmt60,23.2,0.0,123.99,0.2,12399.0,123.99,99.86447612776954,136.31052387223048,118.0875,0.12,15.0
688636,智明达,4,PVCorr20/PVCorr60/Skew20/VRatio10_60,22.5,16.1,21.05,0.2,2105.0,21.05,16.293241035152157,21.313758964847842,18.8035,0.0717,-12.3
601799,星宇股份,1,PVCorr60,21.3,16.1,92.81,0.1,9281.0,92.81,89.60242169447568,98.16057830552433,93.8815,0.0509,-7.4
001391,国货航,2,PVCorr60/DistLo10,20.3,16.1,4.13,0.1,413.0,4.13,4.161110030441037,4.3908899695589625,4.276,0.04,-11.4
688765,禾元生物,3,PVCorr20/PVCorr60/Skew20,19.7,16.1,38.82,0.0,3882.0,38.82,31.119651423950053,46.61934857604995,38.8695,0.12,-15.0
002137,实益达,1,VRatio10_60,18.9,0.0,8.16,0.0,816.0,8.16,6.747958858130829,8.36604114186917,7.5569999999999995,0.045,12.7
002196,方正电机,1,VRatio10_60,18.3,0.0,11.44,0.0,1144.0,11.44,9.769298284701263,11.72070171529874,10.745000000000001,0.0438,9.8
688498,源杰科技,1,CVAmt60,17.9,0.0,1613.5,0.0,161350.0,1613.5,1098.283283951152,1617.4877160488477,1357.8854999999999,0.12,15.0
