板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
消费,1,0,0,2,3,0.0,2.0,NEW
航空机场,1,0,0,2,3,0.0,2.0,-2.0
