股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600028,中国石化,3,Skew60/VRatio20_120/Vol20,75.3,13.8,4.778,5.0,5256.0,4.778,4.63063336905982,5.121366630940181,4.876,0.04,4.1
600900,长江电力,1,Vol20,72.1,13.8,26.84,5.0,5368.0,26.84,25.76507461777473,27.135925382225267,26.450499999999998,0.04,15.0
600036,招商银行,1,Vol20,71.4,13.8,37.55,5.0,7510.0,37.55,35.74721416668511,37.60278583331488,36.675,0.04,15.0
601916,浙商银行,1,Vol20,71.0,13.8,2.9589999999999996,5.0,5030.0,2.9589999999999996,2.8108307202255873,2.9411692797744124,2.876,0.04,13.7
600039,四川路桥,2,PVCorr60/Skew60,67.3,8.7,7.99,5.0,5593.0,7.99,7.408773018500178,8.318226981499821,7.8635,0.0427,9.8
601818,光大银行,1,Vol20,67.1,13.8,3.06,5.0,5202.0,3.06,3.0061084818273334,3.084891518172667,3.0455,0.04,11.0
601658,邮储银行,1,Vol20,66.1,13.8,4.8647,5.0,5351.0,4.8647,4.818853727574059,4.945546272425942,4.8822,0.04,11.2
600018,上港集团,1,Vol20,64.6,13.8,4.8950000000000005,5.0,5384.0,4.8950000000000005,4.876679984132702,5.017320015867298,4.947,0.04,9.6
601169,北京银行,1,Vol20,63.2,13.8,4.862,5.0,5348.0,4.862,4.749935602162418,4.989064397837581,4.8694999999999995,0.04,8.9
600600,XD青岛啤,1,Vol20,59.7,13.8,57.35,5.0,5735.0,57.35,57.14036799531442,60.41963200468557,58.779999999999994,0.04,6.8
002223,鱼跃医疗,2,PVCorr60/Skew60,38.3,8.7,25.52,3.0,5104.0,25.52,25.219944808822667,28.62805519117733,26.924,0.04,-4.3
002670,国盛证券,2,PVCorr60/Skew60,35.9,8.7,11.03,2.7,3309.0,11.03,10.958182340447848,12.919817659552152,11.939,0.04,-6.7
300123,ST亚光,1,PVCorr60,34.2,8.7,4.54,2.5,2724.0,4.54,4.193230028309152,5.155769971690848,4.6745,0.1032,-4.0
