股票代码,股票名称,综合分
600158,中体产业,100.0
600598,北大荒,100.0
300651,金陵体育,99.99
301215,中汽股份,99.07
002554,惠博普,97.36
603937,丽岛新材,97.02
002612,朗姿股份,95.44
000025,特  力Ａ,95.22
603848,好太太,93.99
301502,华阳智能,92.79
300290,ST荣科,92.7
000543,皖能电力,92.51
003023,彩虹集团,92.0
600566,济川药业,91.5
002535,林州重机,91.37
300061,旗天科技,91.34
000875,电投绿能,91.22
000027,深圳能源,91.0
002211,ST宏达,90.16
601187,厦门银行,89.51
000429,粤高速Ａ,89.41
600191,华资实业,89.27
300553,集智股份,89.06
605099,共创草坪,88.5
002289,宇顺电子,88.25
603202,天有为,87.76
300291,百纳千成,86.64
003005,竞业达,86.55
600983,惠而浦,86.33
002181,粤 传 媒,86.14
600540,新赛股份,86.09
002371,北方华创,86.01
688361,中科飞测,85.53
603257,中国瑞林,85.38
603610,麒盛科技,85.28
300864,南大环境,85.25
605398,新炬网络,85.11
600121,郑州煤电,84.94
600795,国电电力,84.89
002616,长青集团,84.38
